,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Total_Spending,Deck,Num,Side
622,2,1,0,7,0,1,0,0,115,0
623,2,1,0,58,0,1,0,0,115,0
624,2,0,0,33,0,0,1192,0,115,0
625,0,1,2,3,0,1,0,1,95,0
626,2,0,0,39,0,1,0,2,45,0
627,2,0,0,37,0,1,947,2,39,1
628,0,0,0,32,0,0,771,1,101,1
629,0,0,0,28,0,1,880,0,117,0
630,0,0,0,38,0,0,884,1,97,0
631,0,0,2,21,0,0,597,0,118,0
632,0,1,0,18,0,1,0,1,98,0
633,0,1,0,15,0,0,0,1,99,0
634,1,0,0,44,0,0,4588,4,23,1
635,0,0,0,44,0,1,715,0,140,1
636,1,0,0,36,0,0,10196,2,46,0
637,0,0,0,28,0,1,7104,0,141,1
638,2,0,0,15,0,0,1289,0,141,1
639,0,0,0,45,0,0,1583,0,142,1
640,0,0,0,26,0,0,944,0,143,1
641,0,1,2,46,0,1,0,1,102,1
642,0,0,0,25,0,0,786,1,103,1
643,0,1,2,46,0,0,0,1,101,0
644,0,1,0,15,0,0,0,1,102,0
645,0,1,0,37,0,0,0,1,103,0
646,0,0,0,20,0,0,756,1,104,0
647,0,1,2,45,0,0,0,1,105,1
648,0,1,0,7,0,0,0,1,105,1
649,0,1,0,5,0,0,0,1,105,1
650,2,1,0,38,0,1,0,0,121,0
651,2,0,0,30,0,0,617,0,144,1
652,2,0,0,24,0,1,0,0,145,1
653,2,0,0,0,0,1,0,0,145,1
654,2,1,0,20,0,1,0,0,145,1
655,0,0,0,41,0,0,997,2,41,1
656,2,1,0,18,0,1,0,0,146,1
657,2,0,0,29,1,0,3899,5,30,1
658,2,0,0,19,0,0,3319,5,23,0
659,2,0,0,34,0,0,2114,2,48,0
660,1,1,0,36,0,1,0,3,25,0
661,2,1,0,54,0,1,0,0,122,0
662,2,0,0,19,0,0,947,2,49,0
663,2,0,0,21,0,0,2457,0,123,0
664,2,1,0,23,0,1,0,2,49,0
665,1,1,1,35,0,1,0,1,734,0
666,1,0,0,34,0,0,7869,4,27,0
667,0,0,0,22,0,1,881,1,107,0
668,0,0,1,24,0,1,722,0,147,1
669,2,1,0,18,0,1,0,0,126,0
670,2,0,1,24,0,0,3012,5,24,0
671,1,1,0,33,0,1,0,5,25,0
672,0,0,0,24,0,0,803,0,127,0
673,0,1,0,18,0,1,0,1,108,0
674,0,1,0,19,0,1,0,1,107,1
675,0,0,1,43,0,1,722,0,149,1
676,0,1,0,44,0,1,0,1,109,0
677,1,0,1,25,0,1,5416,6,7,0
678,1,1,1,25,0,1,0,6,7,0
679,1,1,1,23,0,1,0,1,734,0
680,2,0,0,23,0,0,2075,2,42,1
681,2,0,0,20,0,0,1759,0,150,1
682,2,0,0,2,0,1,0,0,150,1
683,0,0,0,26,0,0,1609,2,50,0
684,0,1,2,38,0,1,0,1,109,1
685,0,0,0,1,0,0,0,1,109,1
686,0,0,0,12,0,1,0,1,109,1
687,0,1,2,2,0,0,0,1,109,1
688,0,1,2,25,0,0,0,1,109,1
689,0,1,1,1,0,1,0,1,109,1
690,0,1,1,0,0,1,0,1,109,1
691,1,0,1,54,0,1,0,1,734,0
692,0,0,0,21,0,0,787,2,43,1
693,2,0,0,19,0,0,0,2,44,1
694,0,0,2,24,0,0,2773,0,132,0
695,0,1,0,20,0,0,0,1,111,1
696,0,0,0,23,0,1,646,0,133,0
697,0,0,1,29,0,1,1382,0,134,0
698,0,0,0,14,0,1,788,2,53,0
699,0,0,0,19,0,0,716,1,734,0
700,0,0,1,23,0,0,691,0,153,1
701,0,0,0,62,0,0,1553,0,154,1
702,0,0,0,23,0,0,672,0,156,1
703,1,0,1,65,0,0,873,4,28,0
704,2,0,0,47,0,1,0,0,157,1
705,1,0,1,67,0,0,3505,4,24,1
706,1,1,1,14,0,1,0,4,24,1
707,1,0,0,41,0,0,7077,4,24,1
708,0,1,0,14,0,1,0,1,111,0
709,0,1,0,19,0,0,0,1,112,0
710,0,0,1,22,0,0,691,0,140,0
711,1,1,0,34,0,1,0,6,4,1
712,1,0,1,65,0,0,4565,6,4,1
713,1,1,1,42,0,1,0,1,734,0
714,1,1,1,22,0,1,0,5,31,1
715,1,1,1,54,0,1,0,3,27,0
716,1,0,0,34,0,0,4636,3,27,0
717,1,1,0,27,0,1,0,3,27,0
718,2,0,1,67,0,0,1179,5,33,1
719,1,0,0,33,0,1,3994,4,26,1
720,0,1,2,30,0,0,0,1,114,0
721,0,0,0,22,0,0,0,1,115,0
722,2,0,2,35,0,1,1315,0,142,0
723,2,0,0,23,0,0,876,0,142,0
724,0,0,0,49,0,0,887,1,116,0
725,1,0,1,36,0,0,29608,3,32,1
726,1,1,0,31,0,1,0,3,32,1
727,1,1,1,54,0,1,0,3,28,0
728,0,1,0,0,0,0,0,1,117,0
729,0,0,0,24,0,0,885,1,117,0
730,0,0,0,54,0,0,0,1,117,0
731,0,1,2,10,0,0,0,1,117,0
732,0,0,1,0,0,1,0,1,117,0
733,0,1,2,7,0,1,0,1,117,0
734,0,1,0,25,0,0,0,1,112,1
735,1,0,1,37,0,0,6176,2,56,0
736,1,1,1,15,0,1,0,2,56,0
737,0,1,0,26,0,1,0,2,56,0
738,1,0,1,7,0,1,0,2,56,0
739,0,0,0,30,0,0,737,0,143,0
740,0,0,0,19,0,1,1419,0,161,1
741,1,0,0,30,0,0,4022,6,5,1
742,0,0,0,21,0,0,575,0,162,1
743,0,0,2,21,0,0,517,1,118,0
744,2,1,0,59,0,1,0,0,163,1
745,1,1,1,28,0,1,0,4,33,0
746,0,0,0,32,0,0,716,0,165,1
747,0,1,0,19,0,1,0,1,113,1
748,0,1,0,7,0,0,0,1,114,1
749,0,0,1,16,0,0,797,0,166,1
750,1,0,0,31,1,0,2689,6,8,0
751,1,0,0,30,0,0,4598,6,8,0
752,1,1,0,26,0,1,0,6,8,0
753,0,1,2,20,0,1,0,1,119,0
754,0,1,2,24,0,0,0,1,115,1
755,0,0,2,39,0,0,773,1,117,1
756,2,0,1,19,0,1,0,0,144,0
757,2,1,1,27,0,1,0,0,144,0
758,0,0,0,34,0,0,874,0,145,0
759,1,1,1,28,0,1,0,5,28,0
760,0,0,0,29,0,0,645,0,146,0
761,2,1,2,38,0,1,0,0,147,0
762,1,0,1,24,0,0,5061,6,6,1
763,2,1,0,1,0,1,0,0,148,0
764,1,0,1,36,1,1,15302,4,29,1
765,0,0,0,31,0,0,1386,0,149,0
766,0,0,0,1,0,1,0,1,120,0
767,0,0,0,31,0,0,980,2,57,0
768,2,0,0,10,0,1,0,0,151,0
769,2,0,0,24,0,0,1270,0,151,0
770,2,0,0,42,0,0,1191,0,151,0
771,2,0,0,0,0,1,0,0,151,0
772,2,0,2,41,0,0,2042,0,152,0
773,2,1,0,0,0,1,0,0,152,0
774,2,0,0,0,0,1,0,0,152,0
775,2,1,0,59,0,1,0,0,169,1
776,0,0,0,13,0,0,33,2,59,0
777,1,0,1,24,0,0,5336,2,60,0
778,0,1,0,20,0,0,0,1,119,1
779,1,0,0,71,1,1,0,3,29,0
780,0,1,2,23,0,1,0,1,121,0
781,0,0,1,15,0,1,776,0,154,0
782,0,0,0,18,0,0,751,1,122,0
783,0,0,0,19,0,1,732,0,156,0
784,0,1,1,4,0,1,0,1,123,0
785,0,0,1,42,0,1,739,1,734,0
786,2,0,0,51,0,0,1213,0,158,0
787,0,1,0,13,0,1,0,1,120,1
788,0,0,0,27,0,1,827,1,734,0
789,0,0,0,42,0,0,867,0,159,0
790,0,0,0,41,0,1,359,0,159,0
791,0,0,2,21,0,1,2712,0,170,1
792,0,0,0,31,0,1,814,0,171,1
793,1,1,1,36,0,1,0,1,734,0
794,0,0,0,31,0,0,865,0,173,1
795,0,0,1,14,0,0,676,1,124,0
796,2,0,2,32,1,0,1266,0,160,0
797,1,0,0,32,0,0,5331,3,30,0
798,0,0,0,27,0,0,1776,1,123,1
799,1,0,1,57,0,0,7173,3,31,0
800,0,1,0,13,0,0,0,1,125,0
801,2,1,0,30,0,1,0,0,175,1
802,2,1,0,14,0,1,0,0,175,1
803,1,0,0,27,0,1,0,3,32,0
804,1,1,1,32,0,1,0,3,32,0
805,2,1,0,54,0,1,0,2,62,0
806,0,0,1,23,0,0,627,0,176,1
807,0,1,1,38,0,1,0,6,9,0
808,0,1,0,32,0,1,0,1,127,0
809,0,0,0,24,0,0,788,2,48,1
810,0,1,0,36,0,0,0,1,129,0
811,0,0,0,11,0,0,0,1,129,0
812,0,1,0,6,0,0,0,1,129,0
813,1,1,1,36,0,1,0,3,35,0
814,1,1,1,22,0,1,0,3,35,0
815,0,0,0,24,0,0,872,0,163,0
816,0,1,0,37,0,1,0,1,130,0
817,0,0,0,55,0,0,724,0,164,0
818,0,0,2,24,0,0,677,1,126,1
819,1,0,0,20,0,1,5033,6,10,0
820,0,0,0,16,0,0,2653,0,180,1
821,0,0,0,19,0,0,702,0,165,0
822,0,0,0,38,0,0,0,1,131,0
823,0,0,0,35,0,0,747,0,166,0
824,1,1,1,33,0,1,0,4,30,1
825,2,0,2,37,1,0,831,5,31,0
826,0,0,0,46,0,0,788,1,734,0
827,1,0,0,41,0,0,3163,5,32,0
828,0,0,0,13,0,0,908,1,127,1
829,0,1,0,31,0,0,0,1,133,0
830,0,1,1,52,0,1,0,1,133,0
831,1,0,0,48,0,0,0,4,32,1
832,1,0,1,27,0,1,12867,4,32,1
833,2,0,0,16,0,0,519,0,184,1
834,0,1,1,32,0,1,0,1,129,1
835,0,1,0,25,0,0,0,1,134,0
836,0,0,0,26,0,1,717,0,187,1
837,0,1,0,44,0,0,0,1,130,1
838,2,0,0,32,0,1,2599,0,167,0
839,0,0,0,18,0,1,737,0,188,1
840,0,1,1,23,0,0,0,1,135,0
841,1,0,0,44,0,0,3983,4,33,1
842,2,0,2,29,0,0,879,5,38,1
843,0,0,1,19,0,1,857,0,168,0
844,1,0,1,41,0,0,14811,3,34,1
845,1,0,0,28,0,0,2515,3,34,1
846,0,1,0,19,0,1,0,1,137,0
847,2,0,0,32,1,0,2632,0,189,1
848,0,0,0,74,0,1,1427,0,189,1
849,1,0,0,31,0,1,8280,3,37,0
850,1,0,1,38,0,0,6113,2,51,1
851,0,0,0,20,0,0,704,1,138,0
852,0,0,0,24,0,0,1602,2,66,0
853,0,0,2,26,0,0,1370,0,190,1
854,0,1,2,44,0,0,0,1,139,0
855,1,1,1,33,0,1,0,3,35,1
856,1,0,1,31,0,0,2490,3,35,1
857,1,0,1,24,0,1,10235,4,38,0
858,1,1,0,22,0,1,0,3,38,0
859,0,0,0,33,0,0,997,2,67,0
860,2,0,0,34,0,0,2005,0,191,1
861,2,1,0,11,0,1,0,0,191,1
862,2,1,0,41,0,1,0,0,191,1
863,1,0,1,30,0,1,8524,3,39,0
864,1,0,0,30,0,0,3836,3,39,0
865,0,0,0,25,0,0,764,1,140,0
866,0,1,2,31,0,1,0,1,133,1
867,0,0,0,38,0,0,1041,0,192,1
868,0,1,0,15,0,1,0,1,134,1
869,0,0,0,19,0,1,732,0,193,1
870,2,1,0,29,0,1,0,1,734,0
871,1,0,0,30,0,1,14180,4,35,1
872,1,0,0,29,0,0,4064,4,35,1
873,0,0,0,36,0,0,901,0,194,1
874,0,0,0,24,0,0,804,0,172,0
875,0,0,0,30,0,1,871,2,68,0
876,0,0,0,0,0,1,0,1,143,0
877,0,1,0,15,0,1,0,1,135,1
878,0,0,0,38,0,1,809,1,136,1
879,0,0,0,13,0,0,1182,0,195,1
880,2,0,0,18,0,0,1149,0,196,1
881,0,0,0,16,0,0,1722,1,137,1
882,0,0,1,8,0,0,0,1,137,1
883,0,0,0,19,0,1,607,0,198,1
884,0,0,1,26,0,0,675,1,138,1
885,0,1,1,15,0,1,0,1,140,1
886,0,1,2,38,0,1,0,1,144,0
887,2,0,0,45,0,0,2260,0,175,0
888,0,0,2,48,0,0,668,0,199,1
889,0,1,1,17,0,0,0,1,145,0
890,0,0,0,28,0,1,636,2,70,0
891,2,1,0,41,0,1,0,0,201,1
892,0,0,0,19,0,0,791,2,72,0
893,0,0,1,14,0,1,893,1,141,1
894,1,1,0,21,0,1,0,3,36,1
895,1,1,0,48,0,1,0,3,36,1
896,2,0,0,19,0,0,1769,0,178,0
897,0,0,0,29,0,0,1544,0,179,0
898,0,0,0,20,0,0,792,2,53,1
899,2,1,0,44,0,1,0,0,202,1
900,0,1,0,19,0,1,0,1,142,1
901,0,1,0,64,0,0,0,1,143,1
902,0,0,0,21,0,0,1669,2,54,1
903,0,0,1,32,0,1,826,2,56,1
904,0,1,0,20,0,0,0,1,146,0
905,0,0,0,24,0,0,40,0,203,1
906,1,0,0,44,0,1,0,3,40,0
907,0,1,2,57,0,1,0,1,145,1
908,0,0,0,51,0,0,4,1,145,1
909,0,1,1,34,0,1,0,1,149,0
910,0,0,0,45,0,0,887,1,150,0
911,0,0,0,24,0,0,718,0,182,0
912,0,0,0,23,0,0,809,1,150,0
913,0,1,0,30,0,1,0,1,150,0
914,0,0,1,20,0,0,1235,0,182,0
915,0,1,0,22,0,1,0,1,150,0
916,0,1,2,24,0,0,0,1,150,0
917,0,1,0,71,0,1,0,1,150,0
918,0,0,1,18,0,1,722,2,57,1
919,0,0,0,16,0,0,666,0,204,1
920,0,0,0,28,0,0,909,1,151,0
921,0,0,0,36,0,1,989,2,73,0
922,0,0,0,6,0,0,0,1,146,1
923,0,0,2,26,0,0,687,0,183,0
924,0,1,0,27,0,0,0,1,152,0
925,1,0,0,49,0,1,3077,5,35,0
926,1,0,0,29,0,0,12597,5,35,0
927,1,0,1,46,0,1,2966,5,35,0
928,1,0,1,35,1,0,9766,1,734,0
929,1,1,1,17,0,1,0,5,35,0
930,1,0,1,37,0,0,6931,5,35,0
931,0,0,1,24,0,0,701,0,184,0
932,0,1,0,47,0,0,0,1,153,0
933,0,0,0,26,0,0,866,0,185,0
934,1,1,1,46,0,1,0,4,36,1
935,2,0,0,27,0,0,1157,0,186,0
936,1,0,0,56,0,1,7735,4,37,1
937,2,0,0,18,0,0,917,5,39,1
938,0,1,0,15,0,0,0,1,154,0
939,2,0,1,3,0,1,0,0,187,0
940,2,0,0,42,0,0,1768,0,187,0
941,2,1,0,1,0,1,0,0,187,0
942,1,1,1,56,0,1,0,6,11,0
943,0,0,0,20,0,0,786,1,156,0
944,0,0,0,21,0,0,791,2,74,0
945,0,1,0,5,0,1,0,2,74,0
946,0,0,0,12,0,1,0,1,734,0
947,1,1,1,39,0,1,0,4,39,0
948,1,1,0,60,0,1,0,4,39,0
949,0,0,0,31,0,0,1692,1,734,0
950,0,1,0,58,0,0,0,1,148,1
951,0,1,0,19,0,1,0,1,149,1
952,0,1,0,29,0,0,0,1,158,0
953,2,1,0,19,0,1,0,0,207,1
954,0,0,0,44,0,0,952,0,189,0
955,0,0,0,20,0,0,1262,0,190,0
956,0,1,0,18,0,1,0,1,150,1
957,0,0,0,36,0,1,1412,0,191,0
958,2,1,0,25,0,1,0,0,208,1
959,0,0,0,15,0,0,1008,1,734,0
960,0,0,1,18,0,0,1476,0,209,1
961,0,1,0,0,0,1,0,1,152,1
962,0,0,1,54,0,0,808,1,152,1
963,0,0,1,0,0,0,0,1,152,1
964,0,0,0,20,0,0,1067,0,210,1
965,0,1,0,21,0,0,0,1,159,0
966,2,0,0,8,0,1,0,0,211,1
967,2,0,0,46,0,0,1573,0,211,1
968,2,0,0,31,0,0,519,0,211,1
969,2,0,1,3,0,1,0,0,211,1
970,2,1,0,30,0,1,0,0,212,1
971,0,0,0,23,0,0,1088,0,213,1
972,0,0,0,14,0,0,947,0,194,0
973,0,1,2,25,0,0,0,1,153,1
974,0,1,0,61,0,1,0,1,154,1
975,0,0,0,31,0,0,888,1,155,1
976,2,0,1,13,0,1,2016,0,214,1
977,0,1,2,24,0,1,0,1,161,0
978,0,0,0,47,0,0,889,1,163,0
979,0,0,2,15,0,1,750,1,164,0
980,1,1,0,46,0,1,0,1,734,0
981,0,0,0,49,0,0,2486,0,215,1
982,1,0,0,37,0,0,0,4,38,1
983,1,0,0,44,0,0,14067,4,38,1
984,0,0,0,16,0,0,507,0,196,0
985,0,1,0,58,0,1,0,1,156,1
986,0,0,0,20,0,1,1152,0,216,1
987,2,1,1,36,0,1,0,0,217,1
988,2,1,0,31,0,1,0,0,217,1
989,0,0,0,21,0,0,604,0,197,0
990,0,0,1,22,0,0,21,0,198,0
991,0,0,2,27,0,0,558,0,199,0
992,0,0,0,58,0,1,924,0,200,0
993,0,1,0,38,0,1,0,0,218,1
994,2,1,1,30,0,1,0,0,218,1
995,1,1,1,20,0,1,0,4,39,1
996,0,0,0,19,0,0,757,0,201,0
997,0,0,0,57,0,0,887,1,166,0
998,0,0,0,26,0,0,970,0,219,1
999,0,0,0,38,0,1,4931,3,38,1
1000,1,1,0,15,0,1,0,3,38,1
1001,2,1,0,24,0,1,0,0,202,0
1002,2,1,0,35,0,1,0,0,220,1
1003,0,1,2,38,0,0,0,1,167,0
1004,0,0,0,35,0,0,1817,7,0,1
1005,1,1,0,14,0,1,0,3,41,0
1006,1,1,0,27,0,1,0,3,41,0
1007,0,1,0,25,0,0,0,1,161,1
1008,0,0,0,37,0,0,851,1,162,1
1009,0,0,1,25,0,0,788,2,60,1
1010,0,0,1,41,0,0,771,1,163,1
1011,2,0,0,50,0,0,1310,0,204,0
1012,2,0,0,33,0,0,1318,0,205,0
1013,2,1,0,27,0,1,0,0,206,0
1014,2,1,0,23,0,1,0,0,206,0
1015,2,0,0,18,0,1,1414,0,206,0
1016,0,0,0,31,0,0,860,0,207,0
1017,0,0,0,54,0,0,0,1,165,1
1018,0,1,0,0,0,1,0,1,166,1
1019,0,0,0,11,0,0,0,1,166,1
1020,0,1,0,4,0,0,0,1,166,1
1021,0,0,0,19,0,1,641,2,61,1
1022,0,0,0,7,0,1,0,1,166,1
1023,0,1,2,20,0,0,0,1,169,0
1024,0,1,1,33,0,1,0,5,41,1
1025,1,0,0,26,0,0,2037,5,41,1
1026,2,1,0,35,0,1,0,0,223,1
1027,2,0,0,23,0,1,2131,5,42,1
1028,0,0,0,60,0,0,804,0,224,1
1029,1,1,0,34,0,1,0,1,734,0
1030,0,0,0,24,0,0,721,1,170,0
1031,2,1,0,42,0,1,0,2,76,0
1032,0,0,2,22,0,0,720,0,225,1
1033,2,0,0,18,0,0,1388,0,226,1
1034,2,0,0,5,0,1,0,0,226,1
1035,2,0,0,18,0,0,2603,0,226,1
1036,2,0,0,29,0,0,1028,2,62,1
1037,2,0,2,39,0,0,1615,0,227,1
1038,0,0,0,17,0,0,876,0,208,0
1039,2,0,0,58,0,0,1157,0,211,0
1040,2,1,0,5,0,1,0,0,211,0
1041,1,0,0,23,0,0,7595,4,42,0
1042,1,0,1,26,0,1,6903,4,42,0
1043,1,0,1,40,0,1,10358,3,39,1
1044,0,0,0,20,0,1,719,2,78,0
1045,2,0,0,38,1,0,1299,2,79,0
1046,2,0,0,31,0,0,0,2,79,0
1047,0,1,0,34,0,1,0,1,173,0
1048,0,0,0,9,0,1,0,1,174,0
1049,0,0,0,36,0,1,3109,1,734,0
1050,0,1,0,26,0,1,0,1,174,0
1051,0,0,0,18,0,0,906,2,63,1
1052,0,0,2,55,0,1,887,0,229,1
1053,1,0,0,28,0,0,9547,3,40,1
1054,1,1,1,18,0,1,0,3,43,0
1055,0,0,0,28,0,0,792,2,80,0
1056,2,1,0,23,0,0,0,2,81,0
1057,2,0,1,20,0,1,3724,5,38,0
1058,0,1,0,22,0,0,0,1,734,0
1059,2,0,0,27,0,1,0,2,64,1
1060,1,1,1,13,0,1,0,1,734,0
1061,0,0,0,32,0,1,1822,1,175,0
1062,1,0,0,53,0,1,2534,3,46,0
1063,1,1,0,34,0,1,0,3,46,0
1064,1,1,1,42,0,1,0,3,46,0
1065,0,1,0,19,0,1,0,1,176,0
1066,0,0,0,54,0,1,908,1,173,1
1067,0,0,0,12,0,1,0,1,177,0
1068,0,0,0,35,0,0,1396,0,217,0
1069,0,0,0,55,0,0,512,1,177,0
1070,0,0,1,26,0,0,2111,0,232,1
1071,1,1,0,49,0,1,0,3,42,1
1072,1,1,1,22,0,1,0,4,42,1
1073,1,0,1,24,0,0,10841,4,42,1
1074,1,0,0,30,0,0,7166,4,42,1
1075,1,0,1,39,0,1,5393,1,734,0
1076,1,1,0,14,0,1,0,4,42,1
1077,1,1,0,29,0,1,0,4,42,1
1078,1,0,1,34,0,0,5022,4,42,1
1079,0,0,1,8,0,1,0,1,178,0
1080,0,0,0,7,0,0,0,1,178,0
1081,0,1,0,3,0,0,0,1,178,0
1082,0,0,0,0,0,0,0,1,178,0
1083,0,0,1,10,0,0,0,1,178,0
1084,0,1,1,16,0,0,0,1,179,0
1085,2,0,0,41,0,0,1128,0,218,0
1086,0,1,0,18,0,1,0,1,174,1
1087,1,1,0,25,0,1,0,3,43,1
1088,1,1,0,32,0,1,0,3,43,1
1089,1,1,1,26,0,1,0,3,43,1
1090,0,0,0,26,0,0,946,0,233,1
1091,0,1,0,18,0,1,0,1,175,1
1092,1,0,0,27,0,0,6128,3,47,0
1093,1,1,0,26,0,1,0,3,47,0
1094,1,0,1,28,0,1,11906,3,48,0
1095,1,0,1,19,0,0,18117,3,48,0
1096,1,0,0,31,0,1,2644,4,45,0
1097,0,0,1,35,0,1,1340,0,235,1
1098,1,0,1,46,0,0,9820,3,44,1
1099,1,0,0,37,0,0,1241,3,44,1
1100,1,1,0,29,0,1,0,3,44,1
1101,1,1,0,17,0,1,0,3,44,1
1102,1,0,1,30,0,0,6411,4,43,1
1103,2,1,0,28,0,1,0,0,236,1
1104,0,0,0,16,0,0,791,2,69,1
1105,2,0,0,40,0,0,2366,0,221,0
1106,0,0,0,23,0,0,791,2,83,0
1107,0,0,2,24,0,1,700,1,182,0
1108,0,1,0,36,0,1,0,1,176,1
1109,2,1,0,34,0,1,0,0,223,0
1110,1,1,0,59,0,1,0,4,44,1
1111,0,0,0,20,0,0,600,0,224,0
1112,1,1,0,15,0,1,0,3,49,0
1113,0,0,0,19,0,0,961,0,225,0
1114,2,1,1,64,0,1,0,0,237,1
1115,2,0,0,24,0,1,3007,2,70,1
1116,2,0,0,23,0,1,1416,0,237,1
1117,2,0,0,30,0,0,679,2,71,1
1118,0,0,0,0,0,1,0,1,183,0
1119,0,0,0,8,0,0,0,1,183,0
1120,0,1,0,1,0,0,0,1,183,0
1121,0,0,0,48,0,1,800,0,227,0
1122,0,0,0,12,0,0,0,1,183,0
1123,0,0,0,30,0,0,803,0,228,0
1124,0,0,0,10,0,0,0,1,184,0
1125,0,0,0,11,0,0,0,1,184,0
1126,1,0,0,58,0,0,7518,4,46,1
1127,0,0,0,52,0,1,786,2,72,1
1128,0,0,0,36,0,0,1583,0,229,0
1129,0,0,0,32,0,0,1457,0,238,1
1130,1,1,0,16,0,1,0,3,50,0
1131,1,1,1,25,0,1,0,3,50,0
1132,0,0,1,28,0,1,560,0,239,1
1133,1,0,1,32,1,0,5547,3,45,1
1134,2,0,0,28,0,1,1158,1,734,0
1135,0,0,0,16,0,0,987,2,73,1
1136,1,0,1,50,1,0,12557,3,51,0
1137,0,0,0,20,0,0,946,0,241,1
1138,0,0,0,23,0,0,236,1,178,1
1139,0,1,0,45,0,1,0,1,179,1
1140,0,0,0,23,0,0,908,1,179,1
1141,0,1,2,53,0,0,0,1,186,0
1142,0,1,0,8,0,0,0,1,186,0
1143,0,1,0,6,0,1,0,1,186,0
1144,0,1,0,3,0,0,0,1,186,0
1145,0,0,1,13,0,1,1144,0,232,0
1146,0,1,0,60,0,0,0,1,186,0
1147,0,0,1,1,0,1,0,1,186,0
1148,0,0,0,40,0,0,756,1,180,1
1149,0,0,0,51,0,1,804,0,242,1
1150,0,1,1,31,0,1,0,1,181,1
1151,0,1,0,28,0,1,0,1,187,0
1152,0,0,0,20,0,1,970,1,182,1
1153,0,0,0,14,0,0,2150,0,243,1
1154,1,0,0,23,0,0,1747,2,76,1
1155,0,0,0,4,0,0,0,1,188,0
1156,0,0,0,20,0,0,1609,2,87,0
1157,0,0,0,75,0,0,756,1,183,1
1158,1,1,1,24,0,1,0,4,48,0
1159,0,0,0,18,0,1,1402,0,244,1
1160,2,1,0,21,0,1,0,1,734,0
1161,2,0,0,59,0,1,1049,2,89,0
1162,0,0,0,27,0,1,898,0,245,1
1163,0,0,0,38,0,0,908,1,189,0
1164,2,1,0,41,0,0,0,2,77,1
1165,1,1,0,36,0,1,0,4,49,0
1166,1,0,1,29,0,0,5354,4,49,0
1167,0,1,2,22,0,1,0,1,184,1
1168,0,0,2,23,0,1,1250,0,236,0
1169,0,0,0,32,0,1,1508,0,237,0
1170,0,0,1,21,0,0,658,0,246,1
1171,1,0,0,26,0,1,5514,4,50,0
1172,1,1,0,61,0,1,0,3,53,0
1173,0,0,2,30,0,1,865,2,78,1
1174,0,0,0,40,0,1,1102,0,238,0
1175,1,0,1,37,0,1,5015,4,48,1
1176,1,0,0,41,0,0,6879,6,9,1
1177,1,0,0,32,0,0,8619,6,9,1
1178,0,0,0,30,0,0,757,1,185,1
1179,0,0,2,27,0,1,0,0,239,0
1180,0,0,0,22,0,0,645,0,240,0
1181,2,0,0,54,0,0,1182,5,44,0
1182,2,0,0,27,0,0,1129,0,241,0
1183,2,1,0,52,0,1,0,0,242,0
1184,2,1,0,15,0,1,0,0,242,0
1185,2,0,0,27,0,0,1297,2,92,0
1186,1,0,1,30,0,0,10641,6,10,1
1187,0,0,0,19,0,0,761,0,243,0
1188,0,1,2,22,0,1,0,1,186,1
1189,1,0,1,43,0,0,6834,4,49,1
1190,2,0,0,25,0,0,1156,0,244,0
1191,0,0,0,51,0,0,997,2,79,1
1192,0,1,2,34,0,1,0,1,191,0
1193,2,0,0,21,0,0,2082,2,80,1
1194,0,1,2,21,0,0,0,1,189,1
1195,0,0,0,23,0,0,759,0,246,0
1196,0,0,1,38,0,0,804,0,254,1
1197,0,1,0,30,0,0,0,1,190,1
1198,1,1,1,31,0,1,0,4,50,1
1199,0,0,2,44,0,1,660,0,257,1
1200,0,1,0,14,0,0,0,1,193,0
1201,0,1,2,18,0,0,0,1,191,1
1202,0,0,0,19,0,0,721,1,194,0
1203,2,1,0,24,0,1,0,0,247,0
1204,0,0,1,36,0,0,717,0,258,1
1205,2,1,0,10,0,1,0,0,248,0
1206,2,1,0,1,0,1,0,0,259,1
1207,2,1,1,4,0,1,0,0,259,1
1208,2,0,0,21,0,0,1861,0,259,1
1209,0,0,0,24,0,0,621,1,192,1
1210,0,0,0,8,0,0,0,1,195,0
1211,0,0,0,18,0,0,810,1,195,0
1212,2,0,0,33,0,0,1821,0,260,1
1213,1,0,1,31,1,1,31074,3,55,0
1214,1,0,0,43,0,1,1596,3,55,0
1215,0,0,0,20,0,0,797,0,261,1
1216,1,1,0,28,0,1,0,6,14,0
1217,1,1,2,30,0,1,0,6,14,0
1218,1,0,0,28,1,0,0,6,14,0
1219,0,0,0,19,0,0,787,1,734,0
1220,0,0,0,22,0,1,680,0,250,0
1221,0,0,1,27,0,0,694,0,251,0
1222,2,0,1,22,0,1,5487,5,45,0
1223,0,1,1,2,0,1,0,2,82,1
1224,0,0,0,4,0,0,0,2,82,1
1225,0,0,0,10,0,0,0,2,82,1
1226,0,0,0,9,0,1,0,2,82,1
1227,0,1,0,37,0,0,0,2,82,1
1228,0,0,2,2,0,1,0,2,82,1
1229,1,0,0,44,0,1,5388,3,56,0
1230,1,0,1,11,0,1,0,3,56,0
1231,0,1,0,22,0,0,0,1,193,1
1232,1,1,1,40,0,1,0,1,734,0
1233,1,0,1,30,0,0,14242,2,94,0
1234,1,0,1,37,0,0,3643,2,94,0
1235,1,1,1,26,0,1,0,2,94,0
1236,0,0,0,19,0,1,784,0,264,1
